-5.3407,3.4158,-0.57655,2.7286,-0.59607,8.692,7.0093,-0.60227,1.9464,3.1612,6.136,2.104,-0.45253,1.8834,2.4216,0.033867,-0.4086,0.13353,0.051115,-2.3431,5.2575,1.1257,-2.4631,0.75692,0.47039,0.50382,-0.46114,0.266,-0.65658,-0.45354,8.6963,0.019182,0.6951,-0.0098616,8.2514,-4.4616,-2.789,-0.19078,-1.766,-1.0773,-0.3363,-0.6077,4.0307,5.0632,-0.98215,7.5899,-5.3624,1.429,-17.342,-1.363,-10.526,-2.1509,11.707,-2.2526,-0.56793,5.8699,-0.30416,-0.16371,3.8548,-1.3312,-0.038531,-4.9351,0.26011,-3.9643,1.4392,-4.6681,2.4296,0.53007,-1.5616,-2.0347,5.7791,2.895,-15.589,0.34271,4.0822,-10.311,-3.3423,10.41,2.9472,-0.011258,-0.52182,2.0165,-0.62815,14.761,-10.027,2.5154,-0.35255,3.6797,5.3219,-0.89951,8.232,0.26858,-0.11445,15.579,-1.5666,-0.96799,4.6295,-1.839,-0.25294,-0.34859,-1
-2.6779,-8.7194,0.16838,0.034913,2.2172,1.1148,6.5171,-7.1908,-1.3597,-2.8386,-2.6473,0.27919,-3.4914,1.6985,2.2097,-0.07227,-0.25012,1.1812,-0.85801,2.3546,1.1427,-0.36126,-0.9476,-2.141,-2.5456,-0.036427,3.1677,0.71118,-0.12584,2.4772,4.0773,-0.0098505,0.56794,-0.034232,-4.0313,-0.35232,3.5526,0.36178,-1.3741,1.3839,8.9501,1.5459,-3.0302,1.5145,-4.7404,3.2818,-6.2526,2.9777,9.8702,0.39707,9.1167,1.5596,2.0307,3.12,0.59236,1.2265,-0.043167,-0.085369,-5.0561,-0.36148,0.10827,0.94486,-0.077381,0.85593,0.35369,-4.1293,-2.2788,-7.0793,0.029391,3.2683,-7.456,8.9249,-9.0313,-0.20562,-4.9863,-2.4961,-2.4023,7.5446,0.68887,-1.3363,1.5106,6.6674,-1.5355,3.9157,-5.9401,4.5797,2.0513,6.3545,2.132,1.6144,10.906,0.49386,0.42463,2.2618,2.214,1.0482,-0.85278,-0.96525,-0.58013,3.0446,1
-0.10679,3.0789,0.45982,-4.9136,-2.4243,14.676,-4.4317,-9.5627,-0.034521,-23.551,0.2695,0.91192,1.3008,1.9999,-1.2719,0.072069,0.13371,6.004,14.514,12.107,4.8486,-0.68121,3.3882,2.6819,-2.5244,1.7441,0.28622,0.88222,-0.63284,-0.93761,3.4389,0.010288,-0.13371,-0.037055,1.5908,0.77692,1.3662,-0.24672,-3.2293,1.0392,-15.844,2.5462,-1.4962,-4.0594,0.3299,6.7026,1.2658,-1.6164,3.6129,-2.3732,12.76,-0.053031,0.53762,-0.26865,-3.2676,3.9369,-0.01052,-0.1098,-7.937,-0.74901,0.088924,4.9938,0.25197,-0.38489,2.0572,0.16658,3.497,-11.455,1.1983,0.90689,7.0456,4.3126,0.57676,0.75527,-1.6303,-11.768,-0.34277,-4.4258,10.698,-5.4977,-0.04186,-0.98358,0.66915,-0.99976,0.19408,4.4286,-0.80484,-4.5532,8.3441,-1.0508,-0.40375,-0.044031,0.16523,6.0532,-5.9519,0.30788,-0.42766,8.4664,-0.25136,3.8791,-1
14.77,-4.2852,-0.68526,0.14566,-2.6272,-9.4936,13.023,1.7688,4.5979,-29.051,0.24277,-0.88864,2.3334,-1.0065,13.353,-0.10214,-1.2384,-0.96983,-6.1326,-5.3902,3.5985,0.47938,-0.59866,7.6819,-1.34,-3.1506,0.28656,-1.1591,-2.5197,0.39868,-4.6315,0.0025332,0.8862,0.035408,-3.0852,-2.5904,-2.0071,0.26814,2.9798,-0.082035,-3.2221,-5.8561,-0.89909,6.7954,-0.98581,-4.5974,-14.629,-1.3893,2.0961,-1.0194,8.0876,-1.3759,-10.925,-2.3666,-0.34051,-10.509,-0.1545,0.13353,4.5304,-1.1248,0.10409,-4.8494,-0.49566,-0.37087,-0.48503,-1.8617,6.0487,4.3057,-4.3018,-3.8982,-2.7515,3.1155,8.3465,0.067281,-4.1698,3.4738,0.73497,-5.6853,-1.2133,2.9943,0.73212,-1.664,3.5912,4.1657,-9.0917,1.3274,0.24545,-1.7792,-0.30521,0.11657,-10.466,-0.34788,-0.515,2.739,4.9715,0.083317,-0.018467,7.4826,-0.18423,-4.6492,1
0.32177,5.2595,-0.33651,5.2844,-0.38382,12.181,1.577,8.8705,2.2125,10.665,-2.1679,0.32498,3.0125,-0.55276,-1.2781,-0.12712,1.9021,-2.7032,3.3164,0.09829,-3.9044,0.489,4.0952,-4.3313,0.62811,11.038,1.936,-1.2592,0.6392,-1.0783,9.6945,0.031542,-0.17632,-0.036281,-0.16964,2.2145,1.0869,-0.14999,1.4036,-6.2879,-4.1308,-2.1816,0.17116,-3.807,-0.98936,1.7992,-4.2955,-2.8584,4.7023,-1.3987,-5.6007,3.5332,-12.343,2.0764,-0.15512,4.0409,-0.11687,0.031724,-1.0593,0.25349,0.20435,14.457,0.51633,3.2178,-1.0506,-4.3218,-1.5403,-9.5395,1.2323,4.6863,1.5909,7.5269,8.6358,0.58234,3.7167,-0.60968,-3.6602,13.582,-7.3693,-5.3742,-0.51226,-5.0394,0.097128,-2.5276,-8.5535,-0.14981,-1.9323,0.618,-4.4361,-0.38853,-9.0225,-0.30342,0.21762,7.9673,1.025,-0.92157,0.62226,0.21701,-0.076661,-5.4245,-1
-1.8355,-3.2897,-0.79108,-4.0195,1.3572,8.462,-0.38871,5.1733,-0.40273,9.8306,-0.21823,0.85112,-1.4657,0.93329,9.0854,-0.069361,-1.2527,-4.4687,-5.6148,-6.3533,-2.3239,-1.1211,2.8464,2.0759,0.5638,4.9711,0.092254,1.1419,0.31136,1.3242,-4.2543,0.012938,-0.16508,0.035057,10.122,4.7189,1.0717,-0.41528,-0.48729,-2.9118,3.6018,-0.77603,2.5887,-3.2866,11.414,1.0778,-7.6176,-6.0295,3.2504,3.4056,4.9666,1.9963,-8.4532,0.77865,1.2449,2.3099,-0.013929,0.089549,0.037734,-0.8479,-0.16035,6.0606,0.18621,-0.14816,1.4892,-0.81903,-7.3397,-6.8996,-0.59913,-1.4648,-2.6448,1.5959,4.5187,1.4153,-3.4914,2.8038,4.5877,-13.658,-1.0744,1.6833,0.42269,-7.3433,-3.8669,-9.5357,-0.32012,5.6058,-1.6218,0.078598,-6.4709,-1.0354,10.132,0.18159,-0.12357,3.5738,3.5669,0.64667,2.354,-2.1314,0.59597,1.8232,1
-2.3845,0.66482,-1.0173,-10.079,1.8935,-7.2613,-3.8996,-3.3526,-2.611,-0.31068,-0.84014,-2.3527,1.9515,0.38707,7.4047,0.039617,0.88163,3.8471,6.139,-15.747,-7.6871,1.8279,-2.1705,-2.2362,-2.4952,2.1428,4.4339,0.13975,-0.97039,0.66609,-5.5635,-0.012216,-0.027313,0.017073,-12.868,-1.2154,1.3869,0.091235,1.909,0.018313,-7.3201,2.121,-0.60703,0.0041011,6.9682,3.7713,-1.8512,-3.9995,3.7707,-1.7262,-1.3134,4.3072,11.727,-1.1321,0.069056,4.1647,0.26172,0.25734,-5.662,0.25564,0.20909,-0.57611,-0.38973,2.0101,-0.014837,-3.8792,-1.3737,20.646,2.1459,-0.44874,0.96223,-10.708,-1.9784,0.93714,3.5816,-6.0052,-2.9366,-8.1476,1.1666,0.50833,-0.1134,-1.2151,-0.71417,12.201,1.5174,2.044,2.9041,1.8436,0.21827,0.83717,5.6701,0.26401,-0.96976,-3.2635,0.74052,-0.35296,-3.1368,-2.0832,0.11432,-1.2604,-1
-2.3887,-2.2541,0.11609,-4.9787,-0.072546,-5.1931,-4.021,5.7732,-2.4214,-0.32846,-1.588,-1.9189,-4.0418,0.034422,-4.7557,0.12328,0.44153,-0.43875,4.3979,-13.594,-6.8672,-0.38779,2.8019,3.7494,0.98153,-4.604,-3.0819,2.3128,0.26965,0.073373,-8.6048,0.014454,0.38636,-0.021962,0.62879,-1.8601,-1.5969,-0.29643,-3.8236,0.32758,9.1105,1.2377,-5.449,6.6627,-7.7016,1.1837,8.17,1.8152,1.0904,0.52409,-1.8574,-3.1215,-1.2807,0.53963,0.75183,1.6507,0.066085,0.11104,1.6672,0.22551,0.19288,2.5523,-0.23397,-2.2774,-1.5439,4.5966,-4.0383,6.5545,-1.8174,8.2408,-1.8355,-12.92,-9.9612,1.2113,-0.93882,4.3209,-4.7852,7.9269,-4.3933,5.6037,-1.527,-5.87,-1.3235,6.3044,-3.7216,1.1314,1.0226,-3.8155,-0.39203,2.0434,0.26265,0.18662,0.89438,3.3187,2.2232,-0.61085,0.96554,-4.5173,0.41132,-2.9759,1
-14.433,-10.3,-0.68835,-2.8601,-3.215,-9.5878,-8.6581,6.9114,3.5139,1.2,-2.6378,2.395,-4.2226,1.172,-0.38619,0.045032,0.5653,-5.9586,1.8283,7.227,9.3082,-0.93766,-0.21585,-3.9624,1.9873,0.83141,-1.4104,-0.49163,0.042218,0.36377,-3.2273,-0.0015202,-0.1329,0.055762,-2.5002,0.38284,-1.4562,-0.16816,-1.2653,1.9105,1.5537,0.30808,-0.3,-1.473,-8.804,6.0753,1.8024,6.8576,0.66234,3.1723,2.5634,6.604,-0.45552,-3.0476,-0.30858,12.511,-0.40667,-0.34886,1.8666,-0.0011968,0.049525,-9.0121,0.39717,2.4007,-1.0139,1.5108,2.8723,-6.6501,0.82863,4.5688,-1.7246,-5.0366,9.1409,-0.63648,9.9282,4.5208,4.6133,6.0736,5.6056,-2.6059,0.23002,0.61315,-2.2511,-1.5016,0.79703,2.6414,1.1869,3.3285,-3.039,-0.25686,1.6486,-0.46399,-0.32849,-7.3086,2.0446,-1.0091,-3.4454,4.6724,-0.46388,-1.3692,-1
-10.404,-2.6541,-1.2172,2.5975,-1.5774,-2.2436,-3.5449,6.3591,-1.9024,-5.1214,-5.5038,0.91208,2.5122,0.44069,5.6074,-0.1143,0.21013,7.6076,7.3175,2.3844,5.5561,1.7205,-1.1269,-7.083,-0.87923,6.0461,-2.4458,0.69185,-0.56058,-3.0919,-6.0248,-0.038942,0.11224,-0.05823,-19.985,-0.078167,-2.2877,0.12885,5.583,-0.14407,0.70112,2.2699,6.0524,10.445,-4.4432,2.6067,14.003,1.6288,-1.3613,-4.4723,-3.3487,-2.6114,-13.453,-2.4268,-0.64623,0.022415,0.11149,-0.081711,-12.123,0.52279,0.079052,-0.18963,-0.17212,-0.48163,0.51467,4.4338,3.6124,1.3831,1.837,4.3907,-3.3562,-3.9154,2.4023,0.45391,5.8387,-0.32645,1.8241,-0.9079,6.006,-0.30063,0.91874,2.603,3.158,-3.721,6.4574,-1.2168,-4.6831,-3.6441,7.2299,-0.21855,-0.5449,-0.2696,1.1785,-10.034,2.6085,-0.51065,-2.2103,-4.5825,0.15357,6.1748,-1
1.3849,0.22494,-0.39715,1.3816,0.68648,-14.033,-0.70922,1.8315,10.643,-17.647,1.0596,1.857,-0.94475,3.16,14.46,0.049023,1.0501,5.1444,9.9246,0.76896,1.6477,0.018603,-0.26494,6.9227,4.1126,14.188,5.0437,-0.23619,0.44815,-1.6338,3.394,0.036756,-0.31765,-0.037082,10.575,-1.0134,0.74393,-0.21679,-3.5354,1.4863,-13.689,-1.7339,-3.8429,1.5259,-3.159,-3.151,-4.0686,3.8959,3.6127,1.9708,-10.717,-0.14955,3.8377,5.6605,-0.85672,-1.3272,0.12624,-0.15523,-8.9004,-0.35257,0.0030241,-7.4643,0.16869,0.62618,-0.2141,-5.3626,-1.7883,-2.4859,-0.09876,2.2965,-0.92811,14.825,-4.1027,-0.31725,9.6438,3.6511,7.1358,1.1066,5.6074,1.073,-1.04,1.2391,0.26519,-11.438,-1.485,-0.085081,1.7038,3.7395,-0.82211,-0.82204,6.9997,0.82688,-0.46264,17.003,8.4117,0.54145,-1.5844,3.0355,0.63673,3.6777,-1
-8.4026,-1.7364,0.076112,6.0888,-0.45585,-0.40971,1.2496,9.0784,0.024864,2.7347,-9.2063,-1.9274,7.9448,-0.37118,-11.209,-0.019908,-1.873,-0.14946,-10.467,-10.878,0.92683,0.9369,3.0498,1.7035,1.9911,5.3685,1.217,-0.17466,0.4151,-0.65304,18.351,0.036287,0.07469,-0.019848,3.7766,-4.6121,0.46676,0.018068,2.8014,0.46529,3.0912,6.2802,-2.1545,-0.72108,14.758,1.8882,-8.1485,0.67154,5.5968,2.5053,-12.422,-0.5247,-18.171,1.2359,1.6637,0.84194,-0.2513,0.023472,-1.8705,-0.93183,0.32567,0.41559,0.0050993,-3.7124,-0.44045,7.1164,1.5515,0.28818,-4.5151,-3.3339,0.70698,3.7664,-4.3644,-0.57621,0.19525,1.9374,7.8197,-2.6906,-1.936,-1.6413,-0.38479,4.6446,-0.83698,-0.2226,4.7338,2.6789,-4.3746,4.6297,-5.8749,-0.16361,-4.3858,0.15287,-0.34829,-2.5763,-9.1274,0.92978,-4.3426,3.9685,0.41275,-14.691,-1
3.2682,3.0648,1.1459,-4.7808,1.3737,9.8837,-9.9243,-6.953,0.3307,7.4752,-3.414,-0.35628,-0.87187,-0.38057,4.6503,-0.011014,2.7619,1.1801,7.53,-6.798,-3.7675,0.33598,0.89831,4.2641,1.0893,4.9825,-1.6868,0.3073,1.6011,1.8231,-4.4731,0.046438,-0.12675,-0.027439,-7.3552,2.9383,0.99192,0.079335,1.0912,-2.6629,7.5107,3.0206,0.41555,1.4564,5.863,6.5204,-12.602,-2.3701,-8.396,1.6114,-5.2024,4.4113,-4.6285,-3.5048,1.1777,-5.4806,0.016806,-0.28283,8.2342,-0.08725,0.29538,-3.0608,-0.24916,-0.48367,-1.2919,-2.2929,9.1922,4.6359,4.53,3.4171,1.7479,-2.7608,-6.4307,-0.041107,12.107,0.22385,1.9288,-23.053,-7.5153,3.7947,-0.63459,-2.0142,-1.018,-6.5347,-9.0988,1.6983,-5.9982,8.323,-6.273,0.78245,-6.9002,0.37998,1.4455,6.9466,-7.4043,-1.0172,1.1249,-3.1521,0.16732,2.0483,-1
-0.36877,-0.1394,-1.2407,5.2782,1.5276,0.0023125,-1.9872,1.3254,1.9924,-4.6835,-1.6233,0.089466,3.5763,0.23993,-12.331,0.0916,1.1191,2.7008,1.2028,-13.003,-3.5143,-0.99583,2.2646,3.258,1.3292,-5.306,0.62941,0.6088,-2.0348,0.71272,1.5045,-0.0039771,1.0418,-0.0016157,7.5846,-2.0489,-1.8074,-0.16022,-1.3133,1.1197,3.296,-0.80779,-6.0371,4.6324,-2.8843,-1.9392,-6.1219,-3.3163,-4.6644,-2.0338,7.2446,-2.7525,-6.2397,3.6897,0.67489,6.7789,0.11256,-0.07543,-6.8569,-0.53265,-0.53504,-12.181,-0.18086,-0.57109,-1.4149,-0.3832,4.001,1.9235,1.9187,-3.9543,-9.8559,9.7063,8.7232,-1.3811,-3.4787,7.5372,-4.6376,-1.2728,9.1579,1.5389,0.60015,6.6635,1.2179,1.277,-2.2402,1.2044,4.5746,-2.9721,-4.4033,-1.7148,-0.53772,-0.0027369,0.080961,-0.62643,-2.6637,-0.67513,1.162,1.8879,0.29697,9.6815,-1
-6.3877,2.6396,0.43092,3.9537,-0.36411,-9.032,-0.80023,0.98032,5.6149,1.7135,3.9363,-2.3339,20.66,1.1601,-3.267,-0.0062028,-1.4876,-0.30733,-3.9928,-2.754,1.5485,2.4821,1.2626,1.2587,1.6675,4.8987,0.99102,-0.10361,-2.248,-0.023522,1.1464,0.025864,0.28656,0.040468,-11.516,-0.93981,1.6036,0.091241,-1.6668,-1.4834,10.883,-5.3654,-1.0703,-2.1057,-3.771,2.3036,10.817,1.8307,-8.8279,-4.576,-4.9574,0.11484,-7.4197,0.61745,0.61344,12.459,-0.11281,-0.14591,-5.4733,-0.021789,0.034938,-3.1878,0.16748,-1.3537,-1.447,2.1642,-2.7953,-23.422,0.98404,3.9724,-4.9179,-19.525,-1.137,0.50119,-4.0062,0.84305,-0.18503,1.1201,10.799,-2.8189,1.5635,-1.8241,0.21309,-4.6896,5.9917,-1.1857,0.1075,3.3344,-1.2917,0.38376,-4.4575,-0.13926,0.5252,11.52,1.7464,-0.34383,2.9261,1.5752,-1.147,-0.030208,-1
